OrderDetailsID,OrderID,ProductID,Quantity,Date,PriceApplied,CostApplied
872,Ord-526,11,1,05/11/2025 19:06:17,8500,2626.49
873,Ord-527,9,1,05/11/2025 19:07:19,8500,2476.08
874,Ord-527,11,1,05/11/2025 19:07:27,8500,2626.49
875,Ord-528,9,2,05/11/2025 19:08:34,8500,2476.08
876,Ord-528,5,1,05/11/2025 19:08:40,5600,1765.10
877,Ord-529,9,1,05/11/2025 19:09:36,8500,2476.08
878,Ord-529,12,1,05/11/2025 19:09:43,8500,2538.35
879,Ord-530,9,2,05/11/2025 20:41:20,8500,2476.08
880,Ord-531,7,2,08/11/2025 18:32:50,5200,1474.00
881,Ord-532,1,3,08/11/2025 18:39:01,9000,2467.08
883,Ord-532,3,3,08/11/2025 18:39:17,9000,2626.49
882,Ord-532,2,3,08/11/2025 18:39:10,9000,2538.35
884,Ord-532,4,3,08/11/2025 18:39:26,9000,1976.96
885,Ord-533,1,1,08/11/2025 18:47:14,9000,2467.08
886,Ord-533,5,1,08/11/2025 18:47:32,5600,1765.10
892,Ord-534,5,3,08/11/2025 18:55:10,5600,1765.10
887,Ord-534,1,6,08/11/2025 18:54:25,9000,2467.08
890,Ord-534,4,3,08/11/2025 18:54:51,9000,1976.96
888,Ord-534,2,3,08/11/2025 18:54:33,9000,2538.35
891,Ord-534,6,3,08/11/2025 18:54:59,7200,2073.00
889,Ord-534,3,3,08/11/2025 18:54:41,9000,2626.49
893,Ord-534,7,3,08/11/2025 18:55:20,5200,1474.00
894,Ord-534,8,3,08/11/2025 18:55:38,9000,2338.67
895,Ord-535,9,4,08/11/2025 19:01:03,8500,2476.08
897,Ord-536,12,1,08/11/2025 19:05:20,8500,2538.35
899,Ord-536,6,2,08/11/2025 19:05:53,7200,2073.00
896,Ord-536,9,1,08/11/2025 19:05:12,8500,2476.08
898,Ord-536,3,1,08/11/2025 19:05:35,9000,2626.49
900,Ord-537,5,2,08/11/2025 19:07:57,5600,1765.10
902,Ord-537,1,1,08/11/2025 19:08:11,9000,2467.08
903,Ord-538,9,2,08/11/2025 19:10:20,8500,2476.08
904,Ord-539,4,1,08/11/2025 19:12:18,9000,1976.96
905,Ord-540,9,4,08/11/2025 19:15:12,8500,2476.08
906,Ord-541,9,2,08/11/2025 19:20:20,8500,2476.08
907,Ord-541,5,2,08/11/2025 19:20:41,5600,1765.10
908,Ord-541,7,2,08/11/2025 19:20:55,5200,1474.00
910,Ord-542,1,1,08/11/2025 19:26:32,9000,2467.08
909,Ord-542,9,2,08/11/2025 19:26:19,8500,2476.08
911,Ord-543,9,2,08/11/2025 21:04:46,8500,2476.08
913,Ord-544,4,1,08/11/2025 21:06:24,9000,1976.96
912,Ord-544,9,1,08/11/2025 21:06:15,8500,2476.08
914,Ord-545,12,1,08/11/2025 21:10:24,8500,2538.35
915,Ord-545,10,1,08/11/2025 21:10:34,8500,1976.96
918,Ord-546,5,1,08/11/2025 21:16:36,5600,1765.10
917,Ord-546,12,2,08/11/2025 21:16:23,8500,2538.35
916,Ord-546,11,2,08/11/2025 21:16:10,8500,2626.49
919,Ord-547,1,1,08/11/2025 21:19:15,9000,2467.08
921,Ord-548,3,1,08/11/2025 21:21:17,9000,2626.49
920,Ord-548,9,1,08/11/2025 21:21:00,8500,2476.08
922,Ord-549,1,1,08/11/2025 21:27:14,9000,2467.08
923,Ord-550,9,1,08/11/2025 21:29:24,8500,2476.08
924,Ord-550,11,1,08/11/2025 21:29:44,8500,2626.49
925,Ord-551,1,1,08/11/2025 21:31:59,9000,2467.08
926,Ord-552,1,1,08/11/2025 21:33:14,9000,2467.08
927,Ord-553,9,2,08/11/2025 21:34:58,8500,2476.08
928,Ord-554,9,2,08/11/2025 22:48:03,8500,2476.08
929,Ord-555,11,2,09/11/2025 16:24:04,8500,2626.49
931,Ord-555,1,1,09/11/2025 16:25:03,9000,2467.08
930,Ord-555,2,1,09/11/2025 16:24:54,9000,2538.35
932,Ord-556,9,2,09/11/2025 22:22:18,8500,2476.08
933,Ord-556,6,1,09/11/2025 22:22:26,7200,2073.00
934,Ord-557,9,1,09/11/2025 22:24:14,8500,2476.08
935,Ord-557,10,1,09/11/2025 22:24:20,8500,1976.96
936,Ord-558,9,2,09/11/2025 22:26:21,8500,2476.08
937,Ord-559,9,2,11/11/2025 18:31:38,8500,2476.08
938,Ord-560,9,2,11/11/2025 18:34:04,8500,2476.08
939,Ord-561,5,1,11/11/2025 18:35:40,5600,1765.10
940,Ord-562,9,2,11/11/2025 18:39:50,8500,2476.08
941,Ord-563,9,2,11/11/2025 18:41:41,8500,2476.08
942,Ord-564,3,1,11/11/2025 18:43:28,9000,2626.49
943,Ord-564,4,1,11/11/2025 18:43:39,9000,1976.96
944,Ord-565,9,2,14/11/2025 16:30:30,8500,2476.08
946,Ord-566,5,2,14/11/2025 16:33:13,5600,1765.10
945,Ord-566,6,2,14/11/2025 16:32:50,7200,2073.00
948,Ord-567,11,1,14/11/2025 16:36:56,8500,2626.49
947,Ord-567,9,1,14/11/2025 16:36:43,8500,2476.08
949,Ord-568,3,1,14/11/2025 16:39:34,9000,2626.49
950,Ord-569,5,2,14/11/2025 16:40:27,5600,1765.10
952,Ord-570,12,1,14/11/2025 16:45:45,8500,2538.35
951,Ord-570,10,1,14/11/2025 16:45:38,8500,1976.96
953,Ord-571,12,1,14/11/2025 16:49:08,8500,2538.35
954,Ord-571,11,1,14/11/2025 16:49:34,8500,2626.49
959,Ord-572,5,4,14/11/2025 16:54:44,5600,1765.10
957,Ord-572,3,3,14/11/2025 16:54:29,9000,2626.49
955,Ord-572,1,4,14/11/2025 16:54:00,9000,2467.08
960,Ord-572,8,4,14/11/2025 16:54:57,9000,2338.67
958,Ord-572,4,3,14/11/2025 16:54:36,9000,1976.96
956,Ord-572,2,3,14/11/2025 16:54:15,9000,2538.35
961,Ord-573,1,1,14/11/2025 16:58:00,9000,2467.08
963,Ord-574,5,1,14/11/2025 17:02:18,5600,1765.10
962,Ord-574,9,2,14/11/2025 17:02:08,8500,2476.08
964,Ord-575,6,2,14/11/2025 17:04:30,7200,2073.00
965,Ord-576,9,2,14/11/2025 17:07:58,8500,2476.08
966,Ord-577,1,1,14/11/2025 17:12:44,9000,2467.08
968,Ord-578,10,1,14/11/2025 17:14:20,8500,1976.96
967,Ord-578,9,1,14/11/2025 17:14:10,8500,2476.08
970,Ord-579,3,1,14/11/2025 17:17:40,9000,2626.49
969,Ord-579,9,2,14/11/2025 17:17:21,8500,2476.08
972,Ord-580,11,1,14/11/2025 17:20:36,8500,2626.49
973,Ord-580,7,1,14/11/2025 17:20:42,5200,1474.00
971,Ord-580,9,1,14/11/2025 17:20:28,8500,2476.08
974,Ord-581,9,1,14/11/2025 17:22:31,8500,2476.08
975,Ord-581,10,1,14/11/2025 17:22:38,8500,1976.96
976,Ord-582,1,1,15/11/2025 11:43:29,9000,2467.08
977,Ord-583,1,1,15/11/2025 11:44:52,9000,2467.08
978,Ord-584,1,1,15/11/2025 11:46:36,9000,2467.08
980,Ord-585,10,1,15/11/2025 11:49:23,8500,1976.96
979,Ord-585,9,1,15/11/2025 11:49:14,8500,2476.08
981,Ord-586,9,2,16/11/2025 20:57:49,8500,2476.08
982,Ord-587,9,2,16/11/2025 21:02:02,8500,2476.08
983,Ord-588,9,1,16/11/2025 21:07:19,8500,2476.08
984,Ord-588,11,1,16/11/2025 21:07:29,8500,2626.49
985,Ord-588,2,1,16/11/2025 21:07:38,9000,2538.35
986,Ord-589,9,2,16/11/2025 21:34:41,8500,2476.08
987,Ord-590,9,2,16/11/2025 21:35:34,8500,2476.08
988,Ord-591,9,4,16/11/2025 21:37:28,8500,2476.08
993,Ord-592,8,1,16/11/2025 21:48:32,9000,2338.67
991,Ord-592,5,1,16/11/2025 21:48:20,5600,1765.10
990,Ord-592,10,1,16/11/2025 21:48:12,8500,1976.96
992,Ord-592,7,1,16/11/2025 21:48:26,5200,1474.00
989,Ord-592,9,1,16/11/2025 21:48:05,8500,2476.08
994,Ord-593,8,1,17/11/2025 17:41:50,9000,2338.67
995,Ord-593,9,1,17/11/2025 17:41:58,8500,2476.08
996,Ord-593,12,1,17/11/2025 17:42:08,8500,2538.35
997,Ord-593,3,1,17/11/2025 17:42:17,9000,2626.49
998,Ord-594,1,2,17/11/2025 17:54:30,9000,2467.08
999,Ord-594,2,1,17/11/2025 17:55:51,9000,2538.35
1000,Ord-595,9,2,17/11/2025 18:00:52,8500,2476.08
1001,Ord-595,12,2,17/11/2025 18:01:01,8500,2538.35
1002,Ord-596,9,1,18/11/2025 21:15:35,8500,2476.08
1003,Ord-596,11,1,18/11/2025 21:15:55,8500,2626.49
1004,Ord-596,5,2,18/11/2025 21:16:07,5600,1765.10
1005,Ord-597,1,1,18/11/2025 21:18:57,9000,2467.08
1006,Ord-598,9,2,18/11/2025 21:20:06,8500,2476.08
1007,Ord-599,1,1,18/11/2025 21:22:07,9000,2467.08
1008,Ord-600,9,2,19/11/2025 11:15:02,8500,2476.08
1010,Ord-601,1,1,20/11/2025 10:25:30,9000,2467.08
1009,Ord-601,10,2,20/11/2025 10:24:52,8500,1976.96
1011,Ord-602,1,1,20/11/2025 10:26:56,9000,2467.08
1012,Ord-603,1,1,20/11/2025 10:28:38,9000,2467.08
1014,Ord-604,9,1,20/11/2025 10:32:40,8500,2476.08
1013,Ord-604,6,3,19/11/2025 19:06:00,7200,2073.00
1015,Ord-604,12,1,20/11/2025 10:32:46,8500,2538.35
1016,Ord-605,7,1,20/11/2025 10:34:39,5200,1474.00
1018,Ord-606,10,1,20/11/2025 10:36:58,8500,1976.96
1017,Ord-606,9,1,20/11/2025 10:36:52,8500,2476.08
1021,Ord-607,2,1,20/11/2025 10:39:28,9000,2538.35
1019,Ord-607,10,1,20/11/2025 10:39:15,8500,1976.96
1020,Ord-607,11,1,20/11/2025 10:39:22,8500,2626.49
1025,Ord-608,5,2,22/11/2025 11:14:08,5600,1765.10
1026,Ord-608,8,1,22/11/2025 11:14:20,9000,2338.67
1022,Ord-608,9,2,22/11/2025 11:13:29,8500,2476.08
1023,Ord-608,10,1,22/11/2025 11:13:42,8500,1976.96
1024,Ord-608,11,1,22/11/2025 11:13:50,8500,2626.49
1027,Ord-609,5,2,22/11/2025 11:20:00,5600,1765.10
1028,Ord-610,6,1,22/11/2025 11:21:28,7200,2073.00
1030,Ord-611,10,1,22/11/2025 11:25:41,8500,1976.96
1029,Ord-611,9,1,22/11/2025 11:25:18,8500,2476.08
1031,Ord-612,1,1,22/11/2025 11:30:12,9000,2467.08
1032,Ord-613,9,2,22/11/2025 11:31:23,8500,2476.08
1033,Ord-613,8,1,22/11/2025 11:31:30,9000,2338.67
1034,Ord-614,5,1,22/11/2025 11:37:25,5600,1765.10
1035,Ord-614,6,1,22/11/2025 11:37:37,7200,2073.00
1036,Ord-615,13,12,22/11/2025 11:43:02,18000,4760.10
1037,Ord-616,6,1,22/11/2025 20:33:47,7200,2073.00
1038,Ord-617,1,1,22/11/2025 20:35:18,9000,2467.08
1039,Ord-618,1,1,22/11/2025 20:36:13,9000,2467.08
1040,Ord-619,1,1,22/11/2025 20:37:43,9000,2467.08
1041,Ord-620,1,1,23/11/2025 19:39:40,9000,2467.08
1042,Ord-621,1,1,23/11/2025 19:40:56,9000,2467.08
1043,Ord-622,1,1,23/11/2025 20:11:42,9000,2467.08
1045,Ord-623,6,1,23/11/2025 20:12:55,7200,2073.00
1044,Ord-623,5,1,23/11/2025 20:12:47,5600,1765.10
1046,Ord-624,9,1,23/11/2025 20:15:13,8500,2476.08
1047,Ord-624,12,1,23/11/2025 20:15:32,8500,2538.35
1048,Ord-625,9,1,23/11/2025 20:17:44,8500,2476.08
1049,Ord-625,12,1,23/11/2025 20:17:54,8500,2538.35
1050,Ord-626,1,1,25/11/2025 11:17:59,9000,2467.08
1051,Ord-626,5,2,25/11/2025 11:18:11,5600,1765.10
1052,Ord-627,1,1,25/11/2025 11:20:30,9000,2467.08
1053,Ord-628,1,1,25/11/2025 11:21:48,9000,2467.08
1054,Ord-629,9,1,25/11/2025 11:23:35,8500,2476.08
1055,Ord-629,12,1,25/11/2025 11:23:45,8500,2538.35
1056,Ord-630,1,1,25/11/2025 11:24:45,9000,2467.08
1057,Ord-631,2,1,25/11/2025 11:27:43,9000,2538.35
1058,Ord-632,9,2,25/11/2025 11:31:12,8500,2476.08
1059,Ord-633,1,2,27/11/2025 10:45:41,9000,2467.08
1060,Ord-634,1,1,27/11/2025 10:47:28,9000,2467.08
1061,Ord-634,6,1,27/11/2025 10:47:36,7200,2073.00
1062,Ord-635,9,2,27/11/2025 10:49:31,8500,2476.08
1063,Ord-636,9,1,27/11/2025 10:53:08,8500,2476.08
1064,Ord-636,11,1,27/11/2025 10:53:18,8500,2626.49
1065,Ord-636,7,1,27/11/2025 10:53:40,5200,1474.00
1066,Ord-637,6,2,28/11/2025 14:20:40,8000,2073.00
1067,Ord-637,5,2,28/11/2025 14:21:02,5600,1765.10
1068,Ord-637,9,2,28/11/2025 14:21:15,8500,2476.08
1069,Ord-638,1,9,28/11/2025 14:23:17,9000,2467.08
1070,Ord-638,2,2,28/11/2025 14:23:39,9000,2538.35
1071,Ord-638,3,2,28/11/2025 14:23:47,9000,2626.49
1072,Ord-638,4,3,28/11/2025 14:23:52,9000,1976.96
1073,Ord-638,5,2,28/11/2025 14:23:59,5600,1765.10
1074,Ord-638,8,2,28/11/2025 14:24:40,9000,2338.67
1075,Ord-639,1,1,29/11/2025 11:26:20,9000,2467.08
1076,Ord-639,3,1,29/11/2025 11:26:26,9000,2626.49
1077,Ord-640,9,2,28/11/2025 17:27:00,8500,2476.08
1078,Ord-641,1,2,29/11/2025 19:44:45,9000,2467.08
1079,Ord-641,4,1,29/11/2025 19:45:06,9000,1976.96
1080,Ord-642,1,2,29/11/2025 19:47:14,9000,2467.08
1081,Ord-642,5,3,29/11/2025 19:47:24,5600,1765.10
1082,Ord-643,1,4,29/11/2025 19:50:55,9000,2467.08
1083,Ord-644,1,1,29/11/2025 19:52:39,9000,2467.08
1084,Ord-644,5,1,29/11/2025 19:52:50,5600,1765.10
1085,Ord-644,6,1,29/11/2025 19:52:54,8000,2073.00
1086,Ord-645,1,1,29/11/2025 19:54:13,9000,2467.08
1087,Ord-646,1,1,29/11/2025 19:58:16,9000,2467.08
1088,Ord-646,5,1,29/11/2025 19:58:22,5600,1765.10
1089,Ord-647,1,1,29/11/2025 20:01:26,9000,2467.08
1092,Ord-649,1,2,29/11/2025 20:13:27,9000,2467.08
1093,Ord-649,5,1,29/11/2025 20:13:34,5600,1765.10
1094,Ord-650,6,1,29/11/2025 20:14:38,8000,2073.00
1095,Ord-651,2,1,29/11/2025 20:16:06,9000,2538.35
1096,Ord-651,3,1,29/11/2025 20:16:22,9000,2626.49
1097,Ord-652,1,1,30/11/2025 11:05:22,9000,2467.08
1098,Ord-652,4,1,30/11/2025 11:05:25,9000,1976.96
1099,Ord-653,1,1,30/11/2025 23:38:38,9000,2467.08
1100,Ord-654,1,1,30/11/2025 23:39:31,9000,2467.08
1101,Ord-654,6,1,30/11/2025 23:39:36,8000,2073.00
1102,Ord-655,1,1,30/11/2025 23:40:46,9000,2467.08
1103,Ord-656,1,1,30/11/2025 23:42:05,9000,2467.08
1104,Ord-657,1,1,30/11/2025 18:13:11,9000,2467.08
1105,Ord-658,1,2,30/11/2025 18:33:53,9000,2467.08
1106,Ord-659,1,2,30/11/2025 19:07:32,9000,2467.08
1107,Ord-660,3,1,30/11/2025 16:30:11,9000,2626.49
1108,Ord-660,1,1,30/11/2025 16:30:30,9000,2467.08
1109,Ord-661,1,2,30/11/2025 16:30:30,9000,2467.08
1110,Ord-661,6,1,30/11/2025 16:30:30,8000,2073.00
1111,Ord-662,1,3,30/11/2025 16:30:30,9000,2467.08
1112,Ord-663,1,1,02/12/2025 10:57:04,9000,2467.08
1113,Ord-664,9,1,02/12/2025 10:58:40,8500,2476.08
1114,Ord-664,12,1,02/12/2025 10:58:45,8500,2538.35
1115,Ord-665,4,1,02/12/2025 11:00:13,9000,1976.96
1116,Ord-666,1,1,02/12/2025 11:01:19,9000,2467.08
1117,Ord-667,9,1,02/12/2025 11:05:13,8500,2476.08
1118,Ord-667,11,1,02/12/2025 11:05:20,8500,2626.49
1119,Ord-668,9,1,02/12/2025 17:41:13,8500,2476.08
1120,Ord-668,12,1,02/12/2025 17:41:20,8500,2538.35
1121,Ord-669,9,2,02/12/2025 17:54:18,8500,2476.08
1122,Ord-670,9,2,02/12/2025 18:07:27,8500,2476.08
1123,Ord-670,5,2,02/12/2025 18:07:33,5600,1765.10
1124,Ord-671,3,1,02/12/2025 18:48:53,9000,2626.49
1125,Ord-672,1,2,02/12/2025 20:23:32,9000,2467.08
1126,Ord-673,9,2,03/12/2025 13:39:07,8500,2476.08
1127,Ord-673,10,2,03/12/2025 13:39:12,8500,1976.96
1128,Ord-673,6,2,03/12/2025 13:39:18,8000,2073.00
1129,Ord-673,7,1,03/12/2025 13:39:29,5200,1474.00
1130,Ord-673,8,1,03/12/2025 13:39:37,9000,2338.67
1131,Ord-674,2,1,04/12/2025 11:49:32,9000,2538.35
1132,Ord-674,6,1,04/12/2025 11:49:39,8000,2073.00
1133,Ord-675,1,1,04/12/2025 11:52:29,9000,2467.08
1134,Ord-676,9,1,04/12/2025 11:54:52,8500,2476.08
1135,Ord-676,11,1,04/12/2025 11:55:02,8500,2626.49
1136,Ord-677,7,7,05/12/2025 19:05:33,5200,1474.00
1137,Ord-678,5,2,05/12/2025 19:28:58,5600,1765.10
1138,Ord-678,1,1,05/12/2025 19:29:05,9000,2467.08
1139,Ord-679,1,6,05/12/2025 19:41:04,9000,2467.08
1140,Ord-680,1,1,05/12/2025 19:46:32,9000,2467.08
1141,Ord-681,9,1,05/12/2025 19:47:44,8500,2476.08
1142,Ord-681,12,1,05/12/2025 19:48:13,8500,2538.35
1143,Ord-682,1,1,05/12/2025 19:50:41,9000,2467.08
1144,Ord-683,9,1,05/12/2025 19:53:14,8500,2476.08
1145,Ord-683,10,1,05/12/2025 19:53:47,8500,1976.96
1146,Ord-684,9,2,05/12/2025 19:55:59,8500,2476.08
1147,Ord-685,1,1,05/12/2025 19:57:56,9000,2467.08
1148,Ord-685,8,1,05/12/2025 19:58:15,9000,2338.67
1149,Ord-686,2,1,05/12/2025 20:00:50,9000,2538.35
1150,Ord-687,9,1,05/12/2025 20:03:58,8500,2476.08
1151,Ord-687,12,1,05/12/2025 20:04:05,8500,2538.35
1152,Ord-688,2,1,05/12/2025 20:06:34,9000,2538.35
1153,Ord-689,9,1,06/12/2025 10:32:59,8500,2476.08
1154,Ord-689,11,1,06/12/2025 10:33:05,8500,2626.49
1155,Ord-690,1,1,06/12/2025 10:36:58,9000,2467.08
1156,Ord-691,1,1,06/12/2025 10:40:23,9000,2467.08
1157,Ord-692,9,1,06/12/2025 10:47:48,8500,2476.08
1158,Ord-692,10,1,06/12/2025 10:47:55,8500,1976.96
1159,Ord-693,1,1,06/12/2025 10:52:35,9000,2467.08
1160,Ord-693,8,1,06/12/2025 10:52:44,9000,2338.67
1161,Ord-694,8,1,06/12/2025 11:08:05,9000,2338.67
1162,Ord-695,4,1,06/12/2025 11:09:13,9000,1976.96
1163,Ord-696,5,1,06/12/2025 11:37:39,5600,1765.10
1164,Ord-697,1,1,06/12/2025 11:39:04,9000,2467.08
1165,Ord-697,9,2,06/12/2025 11:39:09,8500,2476.08
1166,Ord-698,5,1,06/12/2025 11:40:55,5600,1765.10
1167,Ord-698,1,1,06/12/2025 11:40:59,9000,2467.08
1168,Ord-699,1,1,06/12/2025 11:43:00,9000,2467.08
1169,Ord-700,1,1,06/12/2025 11:54:52,9000,2467.08
1170,Ord-701,1,1,06/12/2025 11:59:00,9000,2467.08
1171,Ord-702,5,1,06/12/2025 12:00:15,5600,1765.10
1172,Ord-702,7,1,06/12/2025 12:00:21,5200,1474.00
1173,Ord-702,8,1,06/12/2025 12:00:30,9000,2338.67
1174,Ord-703,1,1,06/12/2025 12:03:04,9000,2467.08
1175,Ord-704,10,2,06/12/2025 12:03:43,8500,1976.96
1176,Ord-705,6,1,06/12/2025 12:05:52,8000,2073.00
1177,Ord-705,5,1,06/12/2025 12:05:57,5600,1765.10
1178,Ord-706,9,1,06/12/2025 12:09:09,8500,2476.08
1179,Ord-706,12,1,06/12/2025 12:09:14,8500,2538.35
1180,Ord-707,9,1,06/12/2025 16:51:10,8500,2476.08
1181,Ord-707,12,1,06/12/2025 16:51:24,8500,2538.35
1182,Ord-708,1,1,06/12/2025 17:38:12,9000,2467.08
1183,Ord-709,9,2,07/12/2025 10:22:08,8500,2476.08
1184,Ord-710,1,1,07/12/2025 10:24:01,9000,2467.08
1185,Ord-710,5,1,07/12/2025 10:24:11,5600,1765.10
1186,Ord-711,1,1,07/12/2025 10:26:13,9000,2467.08
1187,Ord-712,1,1,07/12/2025 10:29:21,9000,2467.08
1188,Ord-712,4,1,07/12/2025 10:30:06,9000,1976.96
1189,Ord-712,2,1,07/12/2025 10:30:15,9000,2538.35
1190,Ord-713,1,1,07/12/2025 13:13:14,9000,2467.08
1191,Ord-714,9,1,08/12/2025 13:50:14,8500,2476.08
1192,Ord-714,11,1,08/12/2025 13:50:24,8500,2626.49
1193,Ord-715,2,1,08/12/2025 13:52:30,9000,2538.35
1194,Ord-716,9,1,08/12/2025 13:53:58,8500,2476.08
1195,Ord-716,11,1,08/12/2025 13:54:11,8500,2626.49
1196,Ord-717,9,2,08/12/2025 13:55:09,8500,2476.08
1197,Ord-718,9,1,08/12/2025 13:56:05,8500,2476.08
1198,Ord-718,11,1,08/12/2025 13:56:18,8500,2626.49
1199,Ord-719,13,10,10/12/2025 15:47:26,18000,4582.00
1200,Ord-720,1,1,10/12/2025 15:50:40,9000,2412.74
1201,Ord-721,1,1,10/12/2025 16:15:50,9000,2412.74
1202,Ord-722,9,1,10/12/2025 16:19:20,8500,2412.74
1203,Ord-722,12,1,10/12/2025 16:19:35,8500,2596.96
1204,Ord-723,6,1,10/12/2025 16:22:07,8000,2412.74
1205,Ord-724,5,1,10/12/2025 16:25:26,5600,1721.04
1206,Ord-724,3,1,10/12/2025 16:25:35,9000,2754.18
1207,Ord-725,9,1,10/12/2025 16:27:04,8500,2412.74
1208,Ord-725,11,1,10/12/2025 16:27:34,8500,2754.18
1209,Ord-726,1,1,10/12/2025 16:29:16,9000,2412.74
1210,Ord-726,6,1,10/12/2025 16:29:35,8000,2412.74
1211,Ord-727,1,1,10/12/2025 16:42:55,9000,2412.74
1212,Ord-728,9,2,10/12/2025 16:44:10,8500,2412.74
1213,Ord-729,1,1,10/12/2025 16:45:58,9000,2412.74
1214,Ord-729,5,1,10/12/2025 16:46:06,5600,1721.04
1215,Ord-730,5,1,10/12/2025 18:28:31,5600,1721.04
1216,Ord-731,1,15,13/12/2025 11:45:56,9000,2412.74
1217,Ord-731,2,6,13/12/2025 11:46:29,9000,2596.96
1218,Ord-731,3,6,13/12/2025 11:46:38,9000,2754.18
1219,Ord-731,4,6,13/12/2025 11:46:45,9000,2130.04
1220,Ord-732,1,1,13/12/2025 11:48:32,9000,2412.74
1221,Ord-733,9,1,13/12/2025 11:49:35,8500,2412.74
1222,Ord-733,11,1,13/12/2025 11:50:15,8500,2754.18
1223,Ord-734,1,1,13/12/2025 11:51:37,9000,2412.74
1224,Ord-734,2,1,13/12/2025 11:51:44,9000,2596.96
1225,Ord-735,4,2,13/12/2025 11:56:40,9000,2130.04
1226,Ord-735,3,1,13/12/2025 11:57:46,9000,2754.18
1227,Ord-736,5,2,14/12/2025 12:00:52,5600,1721.04
1228,Ord-736,1,1,14/12/2025 12:00:59,9000,2412.74
1229,Ord-737,1,1,14/12/2025 12:04:23,9000,2412.74
1230,Ord-738,5,1,14/12/2025 12:07:10,5600,1721.04
1231,Ord-739,10,2,14/12/2025 12:08:12,8500,2130.04
1232,Ord-739,11,2,14/12/2025 12:08:28,8500,2754.18
1233,Ord-740,1,1,14/12/2025 12:09:33,9000,2412.74
1234,Ord-741,9,2,14/12/2025 12:11:38,8500,2412.74
1235,Ord-742,1,2,14/12/2025 12:13:01,9000,2412.74
1236,Ord-742,8,2,14/12/2025 12:13:47,9000,2412.74
1237,Ord-743,9,4,15/12/2025 18:24:07,8500,2412.74
1238,Ord-744,9,2,16/12/2025 15:09:36,8500,2412.74
1239,Ord-745,3,1,17/12/2025 15:11:40,9000,2754.18
1240,Ord-746,10,1,17/12/2025 15:12:46,8500,2130.04
1241,Ord-746,11,1,17/12/2025 15:13:00,8500,2754.18
1242,Ord-746,5,1,17/12/2025 15:13:06,5600,1721.04
1243,Ord-747,1,9,17/12/2025 15:15:24,9000,2412.74
1244,Ord-747,2,3,17/12/2025 15:15:33,9000,2596.96
1245,Ord-747,3,5,17/12/2025 15:15:42,9000,2754.18
1246,Ord-747,4,3,17/12/2025 15:15:51,9000,2130.04
1247,Ord-748,1,1,18/12/2025 17:19:06,9000,2412.74
1248,Ord-749,5,1,18/12/2025 17:20:26,5600,1721.04
1249,Ord-749,8,1,18/12/2025 17:20:35,8000,2412.74
1250,Ord-750,7,2,18/12/2025 17:23:11,5200,1655.16
1251,Ord-751,11,1,18/12/2025 17:24:33,8500,2754.18
1252,Ord-751,12,1,18/12/2025 17:24:45,8500,2596.96
1253,Ord-752,1,1,18/12/2025 17:27:40,9000,2412.74
1254,Ord-753,1,1,18/12/2025 17:28:58,9000,2412.74
1255,Ord-754,9,2,18/12/2025 17:33:09,8500,2412.74
1256,Ord-755,1,1,20/12/2025 11:06:46,9000,2412.74
1257,Ord-756,10,1,20/12/2025 11:08:56,8500,2130.04
1258,Ord-756,11,1,20/12/2025 11:09:06,8500,2754.18
1259,Ord-757,9,1,20/12/2025 11:13:50,8500,2412.74
1260,Ord-757,11,1,20/12/2025 11:13:58,8500,2754.18
1261,Ord-758,9,1,20/12/2025 11:17:36,8500,2412.74
1262,Ord-758,11,1,20/12/2025 11:17:44,8500,2754.18
1263,Ord-758,7,1,20/12/2025 11:19:28,5200,1655.16
1264,Ord-759,12,1,20/12/2025 11:22:37,8500,2596.96
1265,Ord-759,9,1,20/12/2025 11:23:00,8500,2412.74
1266,Ord-760,9,1,20/12/2025 11:24:05,8500,2412.74
1267,Ord-760,12,1,20/12/2025 11:24:13,8500,2596.96
1268,Ord-761,9,2,20/12/2025 11:26:18,8500,2412.74
1269,Ord-762,4,1,20/12/2025 11:27:15,9000,2130.04
1270,Ord-763,9,2,20/12/2025 11:39:57,8500,2412.74
1271,Ord-764,9,2,20/12/2025 11:40:27,8500,2412.74
1272,Ord-765,1,1,20/12/2025 11:41:26,9000,2412.74
1273,Ord-765,7,1,20/12/2025 11:41:59,5200,1655.16
1274,Ord-766,2,1,20/12/2025 11:46:52,9000,2596.96
1275,Ord-767,6,2,20/12/2025 11:53:09,8000,2412.74
1276,Ord-768,9,4,20/12/2025 11:56:11,8500,2412.74
1277,Ord-769,1,1,20/12/2025 12:00:08,9000,2412.74
1278,Ord-769,5,1,20/12/2025 12:00:14,5600,1721.04
1279,Ord-770,9,2,20/12/2025 12:02:04,8500,2412.74
1280,Ord-771,1,6,23/12/2025 17:03:50,9000,2412.74
1281,Ord-771,2,2,23/12/2025 17:04:08,9000,2596.96
1282,Ord-771,3,2,23/12/2025 17:04:15,9000,2754.18
1283,Ord-771,4,2,23/12/2025 17:04:23,9000,2130.04
1284,Ord-771,6,4,23/12/2025 17:04:42,8000,2412.74
1285,Ord-771,5,6,23/12/2025 17:07:08,5600,1721.04
1286,Ord-771,7,4,23/12/2025 17:07:21,5200,1655.16
1287,Ord-771,8,6,23/12/2025 17:07:44,8000,2412.74
1288,Ord-772,1,1,23/12/2025 17:33:28,9000,2412.74
